tenure,monthly_charges,contract_type,internet_service,payment_method,senior_citizen,churn
68.0783668216524,36.579178867010015,0,2,2,1,1
61.32496473809621,42.20918820579463,2,1,3,0,1
18.561715223767035,89.70619612667336,0,0,0,1,0
32.98863360701664,42.23664303108456,2,0,0,1,1
10.170318475756144,74.89052144837072,1,1,3,1,0
68.73762293536929,92.35939486363111,0,2,2,0,1
44.038399046012486,35.15330769400067,0,1,1,1,1
17.233639190745855,78.89466086474584,1,0,2,1,0
48.69074859281583,49.37346445162956,0,0,1,0,0
44.88710507251061,116.47805314757008,2,1,3,0,0
26.429552980331675,70.93683643839285,2,1,3,1,0
9.06258904617366,101.56929222864002,0,0,0,1,0
48.68169688708877,77.27152150484487,2,1,1,1,0
37.94184676416933,29.12419062120782,0,0,2,1,1
55.83460581323039,85.14938068143212,1,1,3,0,1
37.93160857895153,115.38331750963242,0,1,2,1,0
61.504886522616346,82.15312291390146,1,1,0,0,0
40.18538555298847,102.82294164554507,2,0,1,0,0
40.826595979012424,108.99961401809874,1,1,1,1,0
63.242405788742495,46.66757833514858,2,0,3,1,0
29.64728350108019,45.14425979128153,0,0,1,0,1
10.515081219995492,83.04319394084422,2,1,3,0,1
3.043570018247067,64.04770463163695,0,1,0,1,1
54.61474515282695,104.78682377233844,0,0,1,0,1
45.04197814609599,110.50219672281106,1,0,3,1,0
50.989663535044876,58.57503103375822,1,2,2,1,0
16.12045546713266,47.50270310257579,1,0,3,0,1
10.682374766660653,99.14992394816687,1,2,1,0,0
2.032671262419617,51.106573377072934,2,2,0,1,1
25.891716675268384,103.14836025879944,2,2,1,0,0
42.88415576667895,65.25513409663247,2,1,1,1,0
28.849327202080996,88.4172404326897,0,1,3,1,1
32.06071946368476,34.07585481429348,2,0,2,1,0
65.19526730905613,84.26663584427445,2,2,1,0,0
25.726138158654326,67.91792948003678,2,1,2,1,0
37.49325373034657,80.72780400167004,1,1,3,1,1
56.639363904621156,40.96134973576203,2,1,2,1,0
29.154537544810182,95.0030057696973,0,1,3,1,1
45.168155716179015,106.96572236660671,1,1,0,1,1
62.22782332101891,45.59028100862369,0,2,2,1,1
68.41596427969259,34.092882774415365,2,2,2,1,0
11.442217145961694,27.24566567440196,1,2,0,1,1
66.7877213864661,85.98729254211027,0,2,2,1,1
35.94025680864721,82.67393342843417,2,0,0,1,1
19.33535156922604,76.93625420783665,0,2,1,1,1
33.59863869291655,47.03497413101766,0,1,3,0,1
70.58231284526887,62.13606961102389,0,2,0,1,1
35.975884673493745,81.47525184268645,2,0,2,1,0
24.341364330413082,72.19285159162109,2,1,0,1,1
45.97146065648753,118.8396244204143,0,2,2,0,0
18.05033893325171,37.96177649288965,1,2,1,1,0
6.386296295715138,91.03873263452141,1,2,0,0,0
10.150460255656094,63.410282969907755,2,1,1,1,1
10.091254566001844,65.6789634179334,2,1,3,1,0
11.7850912393729,93.17178773752674,2,0,2,0,1
10.85672925810812,90.78143437581511,2,1,2,1,1
46.50210688102824,119.1693194017079,2,1,1,0,0
13.913485992339282,37.1974574981419,1,2,3,0,0
25.542377115994288,34.8904166914958,2,1,0,1,0
64.67197710332684,93.81218762723041,0,2,0,1,1
34.651276458663936,79.94675711560886,0,2,2,1,1
48.39659943499293,51.04526332318156,1,1,1,1,0
13.234710855315718,32.54484005395373,0,0,1,0,1
14.652520335415625,33.1375337116609,1,0,0,0,1
3.9016717549199993,109.94813309309124,1,1,3,1,1
12.994389478123683,43.22739584828058,0,0,3,0,1
20.77991407126906,55.72029840097447,2,2,0,0,1
13.567744383649025,46.53235821156386,0,2,0,1,1
7.297879896750948,58.724649054034046,0,1,1,0,1
9.565146848142657,31.59526506087887,1,0,3,0,0
33.71529253032353,74.31068013628568,0,0,0,1,1
15.649694006811268,31.423193541260417,1,2,0,0,1
26.86316013441336,101.03386824312435,2,1,2,1,0
36.74262623069484,47.20264778149114,2,0,0,0,0
50.01803283268494,76.30113188742851,2,1,0,1,0
3.7911619287180245,108.60751331833853,0,0,3,0,1
57.758138322542024,86.83335005948345,1,2,1,0,1
45.58092765385445,75.63098972237685,2,2,3,1,1
6.804891268369905,55.81170654596068,1,1,1,1,0
63.02408231158118,56.63518174052881,1,2,2,1,1
66.38194043775874,88.60126074382806,2,0,0,1,1
5.336535149695326,119.44323931601092,2,2,2,0,0
20.658313018451466,87.87472303569098,1,1,1,0,0
58.24029086530736,77.98942465015236,2,1,3,0,0
54.12643801723974,94.41179847272838,1,1,3,1,0
14.10099237430279,69.19453316695322,1,0,2,0,1
15.863801956906432,30.713522547074597,2,0,1,0,0
27.30351929818812,78.41819750840143,0,0,2,1,1
35.401131948562515,115.97440202801111,2,0,2,1,0
44.89608877865101,41.65377952397766,0,0,0,0,1
27.19286840945384,90.55046462796325,1,2,2,1,0
33.8399648454535,44.088700422610366,1,0,0,0,0
54.07043660749672,75.90363002494271,0,0,0,0,1
3.604507405232451,34.18426271643836,1,2,3,1,1
18.923023048425474,67.78523894452759,0,0,0,0,1
51.647820597803225,96.83551624504838,0,1,0,1,1
64.55968547579116,58.0192948027033,1,0,3,1,0
37.329098390212295,88.16661382628571,0,0,2,0,1
38.780057453837415,100.56774627502428,2,1,1,0,0
8.6092128051241,113.081892850548,2,1,1,0,1
32.76627804446528,47.290997776268085,1,1,1,1,0
38.81582591830664,62.935012001884274,1,1,2,0,0
18.215405758065806,39.47952126638965,0,0,0,1,1
20.116269397406047,119.28593270504565,0,1,1,1,1
27.787175580428208,113.06509195280806,0,1,2,0,0
2.425055042218572,76.29592737665317,0,2,0,1,1
23.867620756405657,104.99316296576002,2,1,3,0,0
16.01280849675467,74.491007840844,2,1,1,0,1
24.25231200463194,84.24064036026218,1,2,0,0,0
9.503111359166837,33.46682105102158,0,2,1,0,1
64.22743693253254,96.75068994719675,0,0,1,0,0
43.14506420233745,37.13278094534731,1,2,1,0,1
49.21626465925876,103.4764248739902,0,0,0,0,1
57.031157941121016,99.29266832868666,0,2,2,1,1
36.38939612396307,92.33074628558276,0,2,0,0,1
7.171340454207082,28.4352361498524,0,0,1,1,1
39.134564469116896,53.79719381480622,0,2,0,1,1
42.66571937948242,49.99569414153007,1,0,3,1,0
53.92620266708743,59.212958709794314,0,2,2,0,1
31.647827782307235,33.32606094256466,1,1,0,1,0
10.058201498485026,114.01099318795096,0,2,3,1,1
21.148089311709438,77.61121286767575,2,0,2,0,1
26.77884304430309,54.024809512512235,2,2,3,0,1
46.86012413454369,62.71324412205693,2,0,2,1,0
41.525259631492744,67.4842413479594,2,0,0,0,1
26.282867538747084,82.05646166925865,1,1,3,0,1
71.04258266430156,73.98954563116729,1,1,1,0,0
44.01001217433899,112.34223745536964,0,0,3,0,1
17.84310221325561,72.21153087605387,2,2,2,1,1
8.226555556048666,119.2550114082147,1,0,0,0,1
11.852998882087574,105.88537098578409,0,0,2,0,1
18.462998715300078,44.8084988639469,0,2,3,0,1
12.408377501428452,113.40654539117205,1,2,3,1,0
14.24625870764271,36.054807799120226,2,2,1,1,1
21.241756977263144,102.6577223066632,0,2,0,0,0
13.309525265927592,61.159212880275106,2,0,0,0,0
64.67034514847619,108.4075604422816,2,0,3,1,0
6.696595941976597,107.46538556020778,2,1,0,0,0
38.24030865948808,101.562913011174,0,0,1,0,1
30.13817471626597,100.05289144917083,2,2,2,1,0
70.74888180051106,53.944518214313874,0,1,0,0,0
8.954762053931717,32.68733188986896,2,2,3,0,1
29.247747532247658,63.28311698269034,0,0,2,1,1
69.83240076255119,41.484828923718325,2,1,2,1,1
62.4510059384726,91.02035344573386,1,2,1,0,0
59.01211703739887,57.87947402108963,2,1,3,1,1
19.311100720190726,117.68296908169192,2,1,0,0,1
13.133018704694674,85.89234734780655,0,0,3,0,0
48.4736686146346,103.13565354526429,0,2,2,0,1
66.98569522805859,37.5898439104756,2,1,3,1,0
40.53016540398902,106.89137581589914,1,1,0,1,0
41.58450095236289,112.66193309877247,1,2,0,0,0
20.878515649880175,71.27088228779891,0,1,1,0,0
55.63399825662752,82.59402908634286,1,1,0,1,1
14.28010614758416,97.65693108578456,2,1,0,1,1
23.9812257847013,41.60966958973919,0,2,3,1,0
31.20598714176559,72.74377726402703,2,2,3,0,1
37.04033688659631,62.87298763836974,0,2,2,1,1
18.211091001470695,38.90552925541367,0,2,1,1,1
9.153414556483451,59.91577011769549,0,0,3,0,1
44.35402301335591,31.476369391621887,0,1,0,0,1
21.49276928005816,27.45213116020126,1,2,2,0,0
42.26791372100547,37.840797469708164,2,1,3,1,0
11.959752784468364,116.49593560097152,2,1,1,0,0
35.16094723169204,77.20530591002661,2,0,1,0,0
38.8138497111626,116.75310530955589,0,2,2,0,0
4.67947111439231,66.08729844136253,1,2,2,0,0
24.898903751768362,54.62253264309966,2,1,2,1,0
10.543442062667172,73.08347696982318,1,2,2,0,1
5.49962290356651,66.75361042012646,0,1,2,1,1
71.28717649968611,35.03814500486567,2,1,0,1,1
23.88712299320533,85.87849989556959,1,0,0,1,1
58.50108565567908,45.52362733841196,0,0,3,0,0
19.079486488227232,83.86085571529381,1,0,1,1,0
49.38669327789898,86.76910377782457,2,1,0,0,0
54.97617805216775,39.44236104722157,2,2,0,0,0
43.29035058315694,30.828214575513474,0,0,0,0,0
34.48190938706124,99.17235067650178,0,2,3,1,1
30.240704904456067,68.68104025808542,0,0,2,0,1
25.769646924552667,30.5255605730202,1,0,3,0,0
66.99656924159564,119.51230013112787,1,1,1,0,0
59.97397795292877,30.48915329465483,1,0,1,1,0
69.5169106573224,91.02834674156256,0,0,1,1,1
9.825102867473676,118.4494979000243,2,1,1,1,1
52.89159073945874,47.72210990051293,2,2,0,0,0
67.62217243429369,38.51369002528364,1,0,0,1,1
13.867547697761871,36.53156924513075,1,1,3,0,1
5.721234983041202,53.81113901892158,2,0,2,0,1
53.619566099594195,34.59935204601143,2,1,1,1,1
41.787591035773744,90.75532746094252,1,2,3,0,0
60.769843149837314,30.917720822355957,1,2,0,1,0
10.923838740466554,73.39510217423003,2,1,0,0,0
57.4639791420522,119.68620111603279,0,1,2,1,0
15.315539723389861,102.32717560307178,1,1,2,0,1
12.61957194346502,83.44584663194604,2,2,2,0,0
12.662871653100499,54.09409397472811,2,0,3,0,0
58.83480513642813,84.27010444770565,2,2,0,0,1
48.22900266943021,75.0689390716069,2,1,0,0,0
38.13764515860747,65.47792146958528,0,1,2,1,1
26.476964372768677,37.41748579031895,2,2,1,0,1
63.28123839773069,109.22740044784435,1,1,2,1,1
28.86360262700711,67.72954163802564,0,2,3,1,0
58.97856020248197,43.48913862297268,2,1,2,1,0
32.17857850848551,59.93713833334251,0,0,2,0,0
27.76305448916844,64.34232649024807,1,0,3,0,0
33.850264782542055,103.61610007885305,2,1,2,0,0
22.397829065654086,94.6933661533332,1,2,0,1,0
54.08026599251383,98.08396489592728,2,0,1,0,0
36.69314769656602,26.047970120721484,2,2,2,0,0
17.487101355424027,64.53462982707734,2,1,3,1,1
64.86979470249436,70.72769440535575,2,2,1,1,0
28.25627671749801,26.823266298190386,2,0,3,1,0
39.59225313909319,49.68225483077825,0,2,1,1,1
65.35951987848283,97.22753319660282,2,2,1,1,0
45.32089770989344,38.02542204425491,2,1,2,1,0
9.299760890293848,75.85446248799622,0,1,0,0,1
67.72808077655674,45.44417784163756,0,1,2,1,0
45.56727176807067,26.15147359116986,0,0,3,0,1
24.778298640653116,47.91413847195644,0,0,3,0,0
10.888317159100495,117.70800671645512,0,1,1,0,1
57.375788438191016,101.14602562888402,0,1,1,1,1
45.02516567092446,116.15978121049817,2,0,0,0,1
38.87573753031883,71.34613417300443,2,0,2,1,0
64.466373396618,35.42493887436284,1,0,3,1,1
56.990401996941685,77.05615145250083,2,0,1,0,0
11.768916461025334,68.16584678319629,2,1,0,1,0
23.132266813483923,105.21392286026352,0,0,3,0,1
18.64272892682707,34.31784517450323,0,1,1,0,1
53.820186772660065,71.38290801706893,2,2,3,1,0
3.380802866240336,39.254623145928505,1,2,0,0,0
41.46216762586347,55.844213054555695,0,0,0,0,1
55.13456668758903,95.04892235184097,2,2,3,0,1
63.25036021008421,70.22172229003283,2,2,2,1,0
25.28780415882943,60.70938708884809,1,2,3,0,0
59.30926863171291,62.47524646415336,1,0,1,1,0
8.854853323819713,68.64744299856872,0,0,2,1,1
61.09811271315079,99.5765716645204,1,2,1,0,1
10.051695025570751,109.74804544932226,2,1,3,0,1
29.207397629786076,115.75679521787319,2,2,2,1,0
57.607970970348305,99.75582169425303,1,0,1,1,0
11.644137341762939,54.96365509606121,1,0,3,0,1
17.276849061517545,90.37279707822151,1,0,3,0,1
52.279932355907704,66.57229678526224,1,2,2,1,0
52.12259409477128,49.19370909437486,0,1,3,1,1
46.521481934856105,104.88280004546264,1,0,0,1,1
50.2703395571641,28.650503151420875,0,0,1,1,0
39.533435477679326,110.66738925286523,2,2,1,1,0
18.877733182393644,68.84035913934974,1,1,3,0,0
25.54441553877828,85.53414029678663,0,2,3,1,1
13.893437892901222,87.63862260954936,1,0,0,1,0
65.49998985468761,110.03618536712095,2,1,2,0,1
42.42081742839455,85.4836198058847,2,1,3,0,0
29.460450590218432,83.32369055220587,2,0,3,1,0
33.802412058733424,31.331943853265546,1,1,3,1,0
68.25711711243889,74.24876208479438,1,1,3,0,0
11.887949621241694,39.26605507761896,0,2,1,1,1
42.6223180731926,95.05620802854114,2,0,3,1,0
36.91809620079709,73.66108247720408,1,0,1,0,0
44.413250715859995,89.62163902479357,2,0,3,1,0
2.285823051279676,28.958925557226504,2,0,2,0,1
62.92079753503476,33.0552415243513,0,0,0,0,1
67.18039805633649,93.05072186595481,0,1,2,0,1
41.124456034833834,31.84801191987397,0,2,3,0,1
50.46220849525935,31.769389137699566,0,0,3,1,1
66.49745606358799,26.150305147314306,2,2,3,0,0
51.2139430362513,115.8676328384506,0,2,2,1,1
11.830272046912556,95.06329414860566,0,1,3,1,1
41.91647357184374,58.5588838076961,0,0,2,1,0
44.07676829318277,53.17088022232724,0,1,1,1,0
31.113277662469407,58.22180682585571,2,0,0,1,1
53.28754072935532,98.59208546221228,0,1,0,0,1
67.34005804860006,87.83020805168937,2,2,2,0,1
66.71536441638112,42.593578947409455,1,0,1,0,1
33.00959536969338,41.54038685673801,2,2,2,0,0
9.039901254693623,34.347586722772746,2,2,1,1,1
70.92372512632575,87.72875837162712,0,1,3,0,0
60.56176413766132,97.61540291106492,1,0,1,1,0
9.851050365431947,50.179410690875386,1,2,1,1,1
66.37977366583344,26.989771297936716,1,1,1,0,1
62.76264170641111,32.8063084102606,1,0,0,0,1
37.83750205595112,116.9467033102779,2,0,1,0,0
42.980555937889974,53.067253860354924,1,2,3,0,0
29.32919197477925,98.0761990446227,2,0,3,1,0
4.888076356364225,84.34303904115507,2,2,3,1,0
24.799004156858967,61.28426576702511,2,0,1,0,0
58.00259485045881,44.54028990857773,1,1,2,1,0
1.328873633326803,36.531709725143614,0,2,2,1,1
24.678441190071236,83.42623196369233,0,2,3,1,1
29.269977244956976,98.59020916058986,1,0,0,0,0
39.155087808592526,86.1709040864074,0,0,2,1,1
66.309748765306,75.37870265867004,0,2,1,0,1
25.59056559998325,28.985366226005446,2,0,2,0,1
25.633677334632168,117.00643387146646,2,1,3,1,0
53.362588615792134,100.87784820718458,1,0,0,1,0
33.107473803176305,52.81809348659165,1,1,2,0,0
16.94694242873872,118.09718128909081,0,1,2,1,0
33.12320564542123,82.1787510154506,2,1,3,1,1
11.00084844696579,80.3301525296884,1,1,0,0,0
13.523476041941855,96.06695204580555,1,1,0,0,0
36.38411186450306,102.11812986856307,1,0,3,0,0
30.7437069148229,87.36546769649274,1,1,1,0,0
65.9540589758351,37.169095904789,1,0,2,1,1
26.72996683728095,57.135413069477345,1,1,1,1,0
42.22177286974109,113.16794583097473,0,2,2,0,0
45.89076444228666,46.338483125165936,2,1,2,0,0
1.9297064177716883,60.35586726456376,2,2,1,0,0
48.11115341318645,66.04730387969862,1,1,3,1,1
13.640553647752352,66.74347402097297,2,1,3,0,1
69.23599254033131,83.22926033697993,2,1,2,1,0
11.55505367047102,114.59220458574723,2,2,3,0,1
30.438312784618685,47.86580762408797,1,2,2,0,0
7.059826433583714,36.542630748587214,1,1,3,0,1
71.77807188106226,43.759696536694044,2,0,2,1,0
36.65584573351823,109.2578655198806,2,1,3,1,0
43.27233622972311,86.35202720224457,1,2,0,1,0
5.762429894578351,52.16114497772021,0,1,1,0,1
54.24719339834162,102.51495920201864,2,2,0,1,0
15.903297109786589,106.83014965452642,0,2,1,1,1
64.76185455029068,105.41886217557641,2,2,1,0,1
15.564914474222508,112.29802069575767,0,1,2,0,1
14.538828167120327,48.96289691646935,0,2,1,1,1
3.5950264172147364,96.72898323089643,0,2,0,1,1
34.51675310280994,68.7512522410433,1,1,0,1,1
41.103720461645764,104.98986252455585,0,2,3,1,1
5.665313399413018,94.20661433035325,0,1,0,0,1
56.06246078534575,98.76250741747384,0,2,3,0,0
33.18350726710996,87.33537457970179,2,0,1,0,0
38.23170912225818,41.85573309962216,0,0,0,1,1
32.2941550326142,76.77755729520914,2,2,1,1,1
29.454177322148144,118.54362525482829,0,0,0,0,0
40.73446352288347,114.0518663172263,0,1,0,0,1
12.022057461080587,29.101504900716108,1,0,3,1,0
13.91689726516425,40.65740749429653,2,2,1,1,0
62.18677909195973,37.514233478183385,0,2,0,0,1
68.17419781148793,93.96809144860308,2,1,2,0,0
27.50496145586246,102.68960633640978,2,2,1,0,0
20.22287179319232,45.28357979951383,1,1,1,1,1
46.72396756997012,73.05600583042376,1,0,1,1,1
30.020126147964845,104.866787661064,1,0,3,1,0
2.802431251884485,94.61614675279381,1,1,2,1,1
12.086834412999515,76.51253452172558,1,1,1,1,0
51.834028248165225,81.08303059358343,1,2,0,1,0
47.783599875620745,73.2942519570466,1,0,0,0,1
2.923815467747328,53.267102875287954,1,1,3,0,1
16.76002349723941,78.67708932160653,0,0,0,1,0
17.40631055775307,90.44410369475861,2,1,1,0,1
48.70438479550972,107.96567700677673,1,0,0,1,0
2.399448180559855,85.44767862802857,1,2,1,0,0
8.391709320904743,97.30654601910001,2,0,0,1,1
57.79404206149645,40.20680532068444,0,0,2,0,1
13.676671005857687,68.84796006988003,2,0,3,0,0
47.3449736574831,25.886503883573862,2,0,3,1,0
17.91097745431758,48.43449212955419,1,0,2,1,0
8.060338885913506,94.01386293573546,2,2,2,0,1
18.26522556096124,119.22194537818953,2,1,3,0,1
52.2809521617518,34.42191946078551,1,0,2,1,0
61.75444923554629,63.14196000682239,1,2,1,0,0
59.945610384256405,101.00674202642016,1,0,0,1,0
29.200030602910292,44.38338528974539,1,0,3,1,1
48.434044696515876,77.73307018371719,2,1,2,0,0
15.553884974523289,94.6417731228191,2,0,1,1,1
21.813488848531943,83.518617774717,0,2,3,0,0
64.63984311499951,42.86234978846453,0,2,2,0,1
1.9231365692622586,58.761534025145245,2,1,3,1,0
7.071105690667234,99.46021952611274,0,0,2,0,1
15.759924115367939,77.65151884254158,2,2,3,1,0
2.8837864750412,25.49681328657671,0,0,1,1,1
13.881915891375609,97.29412220266892,1,0,1,1,0
42.39595082884814,28.35457871932271,0,0,0,0,1
30.921143092067354,95.84470935946706,1,1,3,1,0
64.37969148646522,44.23565321569755,1,0,0,0,0
59.038492883429306,116.01698061134113,1,2,3,1,1
25.269031970549193,59.954371373698024,1,0,2,1,0
19.419063773621765,56.058503552117514,0,2,2,1,0
27.95816097987595,39.14436478158224,2,0,0,0,0
42.91094091855135,54.03240047157041,1,2,3,0,1
20.032518498424214,108.28182237367905,0,2,0,1,1
45.31457245728851,119.65176207458849,1,0,1,1,0
30.06822730557807,59.989405398150595,0,0,0,0,0
40.1953498404906,67.61800994068155,0,2,0,0,1
31.964983568607487,93.59673912926002,0,1,2,0,1
21.907068927476153,109.18859914418208,2,0,0,1,0
68.34018479431313,81.33921174774449,0,1,3,0,0
55.216011385343016,62.19494132689379,0,0,2,1,1
10.948035479418131,64.19907488061926,2,0,0,0,0
62.661226288751806,91.08372391719665,2,0,1,1,0
35.60761507571547,25.305735042406475,0,0,0,1,1
64.51320810948049,83.86098705868486,2,1,0,1,1
57.78972317225938,58.77183599192895,1,0,0,0,1
31.190158817315574,100.448746471323,1,2,2,0,1
2.595320890728335,33.83411078319756,2,2,3,0,0
20.076092516331173,80.8792153600971,2,1,1,1,0
39.45602924092155,70.69242453918176,0,0,0,1,1
45.976953607656455,86.02092496099661,2,2,3,0,0
19.31002566575736,31.161091475881992,0,1,3,1,0
10.894281259170514,80.09845980567246,1,0,2,1,0
60.280046812750236,78.34103585615475,2,2,1,1,0
70.8925548299522,78.26270896953625,0,2,2,0,1
38.3240029434907,82.3313283266632,0,1,3,1,1
13.189229295229548,89.26445403650442,1,0,3,0,1
20.333820182875197,101.47395496967313,2,0,3,0,0
2.305738034870138,50.63296841218036,1,2,2,0,1
65.91521526579542,103.3796939671059,0,2,1,0,1
9.36032688520002,72.33428981502809,0,2,0,0,1
41.932669761512,32.32053651776146,2,0,2,1,1
20.457920668791626,30.562338278178025,0,1,3,0,1
40.34663817862133,56.752640276125774,2,1,2,0,0
47.25084757298236,99.56521282558941,1,0,3,0,0
59.911668063211316,92.229688800387,2,1,0,1,1
15.655910295002828,99.91842164387862,2,2,0,1,1
1.780703834752114,74.1405603619529,0,1,1,1,1
10.718879734885316,66.81890480577161,0,1,3,1,1
64.90132357121547,39.007990037096974,2,1,1,0,0
63.04619550693858,56.1783115928846,0,2,1,0,1
43.41633025409189,66.23183978651815,0,0,0,1,0
43.63669709078939,33.41704081956364,0,2,2,1,1
48.21760389278414,45.95813550756507,2,0,2,1,0
13.45136078226492,81.83140293605518,0,0,1,1,1
65.92324816067214,94.88799585272304,2,0,0,0,0
30.73270726733719,119.84301358233022,0,1,3,1,1
28.20283550571432,113.64576647763798,1,1,2,1,0
37.843157075081464,86.0436939558432,0,0,1,1,1
4.3345836410289085,65.01856506293683,0,0,2,1,1
12.806119181681638,85.43684964728212,2,1,2,1,0
53.4003867662723,99.63690371762203,2,2,3,1,0
6.878705422683979,36.241938137721796,0,0,0,1,0
43.82379977211356,63.940964521147386,1,2,3,0,1
18.419786787373788,104.78121713538363,0,1,0,0,0
28.639988596980334,61.464130433639184,0,0,2,0,1
21.49725531071969,79.32786576658272,1,2,1,0,0
26.252762869011388,80.83808928190882,2,2,3,0,0
52.05225926808143,42.525244047695736,0,2,0,0,1
22.095641809245425,59.4123669569674,2,1,2,1,0
41.2147294610797,56.77857243048355,2,1,0,1,1
34.799578556136076,27.488687310546155,1,2,0,0,0
48.12065274074802,27.298217569678748,1,2,0,1,0
67.51491149205782,104.01121914919848,2,1,2,0,0
53.01261890192777,50.94172694741718,0,2,1,1,1
16.26076687994373,74.21748279268746,2,2,1,1,1
3.2140025893512116,53.378929490933444,0,1,1,1,1
19.62074714528758,114.36452828595735,0,2,0,1,0
43.250533079718096,49.63319209224851,1,2,2,1,1
4.651232757381775,65.81739721019883,0,2,0,1,1
36.24200355128778,107.90937379603717,0,1,1,0,1
43.37584227309913,104.98368884522182,2,2,1,0,1
24.73131624800422,42.679634695396345,1,1,2,1,1
55.734766465953356,101.2511144305925,0,1,0,0,1
8.568475972497797,68.5277542400998,0,0,3,1,1
6.3347825032424225,70.88204284810874,1,0,3,0,1
52.70140169045584,37.68059737951466,2,2,1,1,1
36.17988345064009,32.65714380692684,1,1,2,0,0
49.87657014636926,94.15423416250769,1,0,0,1,0
31.872741040865982,72.16380947375347,0,2,0,0,0
18.494544359976583,66.50081674844205,0,0,1,1,1
59.15626455486818,94.30328172197768,2,0,1,0,0
57.758527406797526,97.72372540415543,0,1,0,1,1
50.3234494306643,40.09627592858859,0,1,0,1,0
20.32230474332735,82.97138920037592,1,0,1,1,1
42.90637734770518,37.858637816380124,0,0,0,0,0
26.6291466827419,96.38063317275935,2,1,3,0,0
7.5023272061910244,87.41073984537826,1,2,1,0,0
66.12926385781924,115.8783890029285,2,1,0,1,0
10.71412279524626,31.55101155386001,1,0,1,0,1
68.46685212127697,30.42019850936916,0,2,2,1,0
32.666409880014854,51.80777209585401,1,0,1,0,0
